stable_id,expression,source_article_ids,source_asset,source_line,state
ccr-lang-f3766b235d713aef1a71,double-edged effect,41817317;41837748;42148884;42507545,ccr-2026-translational-mechanisms-fulltext-language.md,121,no-literal-match-needs-context-review
ccr-lang-f37fc56b38e9a45bf591,purity-aware clonality inference,38300729,ccr-2024-38300729-language.md,38,no-literal-match-needs-context-review
ccr-lang-f3a1b58e069538315d53,Kaplan–Meier estimate,42507540,ccr-2026-09-19-supplement-language.md,465,no-literal-match-needs-context-review
ccr-lang-f3b0fc50ffdea9623f74,therapeutic-window limitation,36537918,ccr-2023-36537918-language.md,99,no-literal-match-needs-context-review
ccr-lang-f3bad8cdd19882df15ee,resistance-associated alteration,41649868;41817317;41837748;42148884;42507545,ccr-2026-translational-mechanisms-fulltext-language.md,93,no-literal-match-needs-context-review
ccr-lang-f3f1c895741f84263f46,population-dependent predictive value,42113010,ccr-2026-09-19-pending15-language.md,757,no-literal-match-needs-context-review
ccr-lang-f410c03e4c97a3a8f8ea,dropped below the level of detection,35713632,ccr-2022-35713632-language.md,85,no-literal-match-needs-context-review
ccr-lang-f4455c2d7fe59d3bd11f,allele-specific copy-number profiling,38630790,ccr-2024-38630790-language.md,41,no-literal-match-needs-context-review
ccr-lang-f45d8d116053ba2a2c51,FDR-controlled gene-set enrichment,38630755,ccr-2024-38630755-language.md,63,no-literal-match-needs-context-review
ccr-lang-f47863baccbe6122151a,discordant response and survival findings,37233991,ccr-2023-37233991-language.md,85,no-literal-match-needs-context-review
ccr-lang-f4a1d12b81e805de7098,contiguous-locus codeletion,42148883,ccr-2026-42148883-language.md,35,no-literal-match-needs-context-review
ccr-lang-f4ab3dc229f6fc20486b,wide confidence interval,41537692;41587109;41671081;41805895;41849236;41920765;42008740;42126592;42149140;42189883;42360104;42405849;42440365;42456046;42485106;42489696;42574065,ccr-2026-immunotherapy-fulltext-language.md,333,no-literal-match-needs-context-review
ccr-lang-f4adfca5c09a91bcc580,activated T-cell compartment,41701940,ccr-2026-09-19-batch2-language.md,394,no-literal-match-needs-context-review
ccr-lang-f4f010d5ad47a4ee620f,clinicogenomic treatment cohort,37733794,ccr-2026-09-14-atm-smarca4-stk11-priority-language.md,263,no-literal-match-needs-context-review
ccr-lang-f504521995d3621e26b4,low-abundance imputation,39704655,ccr-2025-omics-methods-2026-09-23-language.md,231,no-literal-match-needs-context-review
ccr-lang-f5055f117aeb78f72c4f,prespecified primary endpoint,39466024;39545922;39576208;39786430;39821070;40208070;40247431;40343815;40499141;40552922;40553459;40788282;40828417;40864503;40928991;41026583;41065506;41537692;41587109;41649868;41671081;41805895;41817317;41837748;41849236;41920765;42008740;42126592;42148884;42149140;42189883;42360104;42405849;42440365;42456046;42485106;42489696;42507545;42574065,ccr-phrase-patterns.md,85,no-literal-match-needs-context-review
ccr-lang-f5150976f3158ea6695e,discordant RNA and surface protein,39150543,ccr-2024-39150543-language.md,52,no-literal-match-needs-context-review
ccr-lang-f51b49ce2b1ef2fa0e1a,systems-based approach,35363308,ccr-2022-35363308-language.md,107,no-literal-match-needs-context-review
ccr-lang-f53a59599901425382ec,selection by failure mechanism,41945500,ccr-2026-09-19-supplement-language.md,982,no-literal-match-needs-context-review
ccr-lang-f5448707b8465c0d8480,independent review committee assessment,41961582,ccr-2026-09-23-intake-language.md,36,no-literal-match-needs-context-review
ccr-lang-f54d90f80a9a380dd7f5,immune infiltration was observed,39545922;39786430;40208070;40247431;40553459;40788282;40828417;40864503;41065506,ccr-2025-immunotherapy-fulltext-language.md,209,no-literal-match-needs-context-review
ccr-lang-f56a1227fb604a0a36e8,threshold-dependent net benefit,41403154,ccr-2026-41403154-language.md,49,no-literal-match-needs-context-review
ccr-lang-f5ac351e51a2fd3227f7,dose-responsive suppression of phosphorylation,41649868;42507545,ccr-2026-translational-mechanisms-fulltext-language.md,132,no-literal-match-needs-context-review
ccr-lang-f5d42b61e0199ead289e,independent cohort validation,38837903,ccr-2024-38837903-language.md,40,no-literal-match-needs-context-review
ccr-lang-f5fff976c9419b7ffba9,noncompetitive antibody binding,35511938,ccr-2022-35511938-language.md,67,no-literal-match-needs-context-review
ccr-lang-f60a8ad5830a624e1abd,insufficient survival maturity,42765908,ccr-2026-42765908-language.md,56,no-literal-match-needs-context-review
ccr-lang-f65599ee7e5a3bf874f1,left-truncated survival analysis,32709715,ccr-2026-09-14-atm-smarca4-stk11-priority-language.md,54,no-literal-match-needs-context-review
ccr-lang-f658c50a191b4f60588f,antibody imaging probe,38277241,ccr-2024-38277241-language.md,30,no-literal-match-needs-context-review
ccr-lang-f65a9b2ad669c495ecc0,attenuated pathway phosphorylation,39879384,ccr-2025-omics-methods-2026-09-23-language.md,418,no-literal-match-needs-context-review
ccr-lang-f65dbbda8c6be54501a8,longer progression-free survival,35762926,ccr-2022-35762926-language.md,87,no-literal-match-needs-context-review
ccr-lang-f67649f876d2a2b7da8d,paired CSF sampling,36449664,ccr-2023-36449664-language.md,65,no-literal-match-needs-context-review
ccr-lang-f67c27d4ae2ba1ff3e03,real-world progression endpoint,36913537,ccr-2023-36913537-language.md,83,no-literal-match-needs-context-review
ccr-lang-f6d5839c6adc5644bf80,patient-level pseudobulk,41945490,ccr-2026-09-19-batch2-language.md,469,no-literal-match-needs-context-review
ccr-lang-f6d5fcdcdf8a97e3767c,tumor growth inhibition (TGI),41649868;41817317;41837748;42148884;42507545,ccr-2026-translational-mechanisms-fulltext-language.md,200,no-literal-match-needs-context-review
ccr-lang-f6f4a54d599674a8f717,site-specific error rate,41400436,ccr-2026-09-19-batch2-language.md,330,no-literal-match-needs-context-review
ccr-lang-f71537e486d75c8259d8,tumor-derived matrix deposition,39540841,ccr-2025-omics-methods-2026-09-23-language.md,66,no-literal-match-needs-context-review
ccr-lang-f72300522f8471044cab,selection-related optimism,37233986,ccr-2023-37233986-language.md,105,no-literal-match-needs-context-review
ccr-lang-f732af625fc25a69f09c,half-maximal inhibitory concentration,33685866,ccr-2021-33685866-language.md,63,no-literal-match-needs-context-review
ccr-lang-f73fb079803e24b07af5,preplanned subgroup analysis,36971777,ccr-2023-36971777-language.md,69,no-literal-match-needs-context-review
ccr-lang-f74bcaa6b3b4c9e1ad36,poststudy therapy,36971777,ccr-2023-36971777-language.md,89,no-literal-match-needs-context-review
ccr-lang-f766daf80e37f158b770,imperfect reference standard,39561276,ccr-2025-2026-09-19-intake-language.md,185,no-literal-match-needs-context-review
ccr-lang-f789c0b02fa863a0e305,homozygous deletion,42599160,ccr-2026-09-19-pending15-language.md,1282,no-literal-match-needs-context-review
ccr-lang-f7d386424e888d36b35e,average concentration over the first treatment cycle,40343815;40499141;40928991,ccr-2025-immunotherapy-fulltext-language.md,279,no-literal-match-needs-context-review
ccr-lang-f801f3279d40bc73c951,ligand-mediated suppression of lymphocyte activation,40378060,ccr-2026-09-23-intake-language.md,86,no-literal-match-needs-context-review
ccr-lang-f80aa6a40c5e830e2822,anti-CAR immune response,39466024;39576208;40828417;41026583,ccr-2025-immunotherapy-fulltext-language.md,159,no-literal-match-needs-context-review
ccr-lang-f8110072bcaedb620e03,central-review response,37249619,ccr-2023-37249619-language.md,83,no-literal-match-needs-context-review
ccr-lang-f8150ee72795de6628cd,baseline-to-postbaseline laboratory change,37022784,ccr-2023-37022784-language.md,85,no-literal-match-needs-context-review
ccr-lang-f82a894b8f08cff89385,payload-bearing antibody conjugate,40047548,ccr-2025-genomics-2026-09-20-language.md,500,no-literal-match-needs-context-review
ccr-lang-f83ad9d662161fd88d92,spatial deconvolution,41805895;42008740;42456046,ccr-2026-immunotherapy-fulltext-language.md,148,no-literal-match-needs-context-review
ccr-lang-f855190efbe1a839d6dd,cross-reactive safety model,36692420,ccr-2023-36692420-language.md,63,no-literal-match-needs-context-review
ccr-lang-f87b657f4f527e48ecf8,sustained target engagement,41701940,ccr-2026-09-19-batch2-language.md,407,no-literal-match-needs-context-review
ccr-lang-f88c54a99804b388e804,proof-of-principle surgical study,35792882,ccr-2022-35792882-language.md,101,no-literal-match-needs-context-review
ccr-lang-f8a3b9cffee0e9df77e5,antioxidant-response program,38980931,ccr-2024-38980931-language.md,62,no-literal-match-needs-context-review
ccr-lang-f8ce9f12c321d1234675,null DNA-damage-marker comparison,37725585,ccr-2023-37725585-language.md,85,no-literal-match-needs-context-review
ccr-lang-f8dd98a9216122a5467e,consecutive tissue sections,35852792,ccr-2022-35852792-language.md,75,no-literal-match-needs-context-review
ccr-lang-f8fcb1552e6fa0e65107,hybrid-capture comprehensive genomic profiling,39545922;39786430;40208070;40247431;40553459;40788282;40828417;40864503;41065506,ccr-2025-immunotherapy-fulltext-language.md,202,no-literal-match-needs-context-review
ccr-lang-f903b57e6a6fc1660f5e,bypass signaling,36729110,ccr-2023-36729110-language.md,51,no-literal-match-needs-context-review
ccr-lang-f91af173bfc01c421708,weak explanatory fit,37125965,ccr-2023-37125965-language.md,85,no-literal-match-needs-context-review
ccr-lang-f927fdb82445773a6dd3,allelic imbalance,38630790,ccr-2024-38630790-language.md,32,no-literal-match-needs-context-review
ccr-lang-f953343df8af7385748f,training-only feature selection,42113010,ccr-2026-09-19-pending15-language.md,737,no-literal-match-needs-context-review
ccr-lang-f968100723bd4641dcd8,post-treatment selection bias,42456051,ccr-2026-42456051-language.md,80,no-literal-match-needs-context-review
ccr-lang-f96c5d3e81e6446720e1,lineage-state heterogeneity,39150543,ccr-2024-39150543-language.md,29,no-literal-match-needs-context-review
ccr-lang-f96cf53e683646e4b548,multiplex proximity extension assay,42714875,ccr-2026-09-12-supplement-language.md,244,no-literal-match-needs-context-review
ccr-lang-f982cf06c7f107057456,prespecified response benchmark,42578969,ccr-2026-09-19-pending15-language.md,1191,no-literal-match-needs-context-review
ccr-lang-f98693eeb3439228aab9,HLA class I and II expression,40932352,ccr-2025-2026-09-19-intake-language.md,305,no-literal-match-needs-context-review
ccr-lang-f9a6f27aef4a0222d1f4,imprecise estimate,41537692;41587109;41671081;41805895;41849236;41920765;42008740;42126592;42149140;42189883;42360104;42405849;42440365;42456046;42485106;42489696;42574065,ccr-2026-immunotherapy-fulltext-language.md,333,no-literal-match-needs-context-review
ccr-lang-f9cf7374302e71612964,deconvolved,39545922;39786430;40208070;40247431;40553459;40788282;40828417;40864503;41065506,ccr-2025-immunotherapy-fulltext-language.md,209,no-literal-match-needs-context-review
ccr-lang-f9dd8add3c127c56fa32,chromatin immunoprecipitation followed by PCR,39495173,ccr-2025-2026-09-19-intake-language.md,363,no-literal-match-needs-context-review
ccr-lang-fa2ededbe2ff148325e0,basic-pH reversed-phase fractionation,40208070,ccr-2025-immunotherapy-fulltext-language.md,216,no-literal-match-needs-context-review
ccr-lang-fa3eee7a4ca1cac44edc,T-cell-inflamed gene signature,39545922;39786430;40208070;40247431;40553459;40788282;40828417;40864503;41065506,ccr-2025-immunotherapy-fulltext-language.md,193,no-literal-match-needs-context-review
ccr-lang-fa5abc58703c6987c9a2,paired tumor-normal sequencing,41649868;41817317;42507545,ccr-2026-translational-mechanisms-fulltext-language.md,145,no-literal-match-needs-context-review
ccr-lang-fa5ad4350da41f58f09f,neuroendocrine differentiation,36255391,ccr-2023-36255391-language.md,49,no-literal-match-needs-context-review
ccr-lang-fa70283df69ca1f1a544,posterior predictive probability of success,42714874,ccr-2026-09-12-supplement-language.md,187,no-literal-match-needs-context-review
ccr-lang-fa81cf507fed08aef860,CDR3 hypervariable region,34376534,ccr-2021-34376534-language.md,53,no-literal-match-needs-context-review
ccr-lang-fabed5dafc4ba02552d5,therapeutic vulnerability hypothesis,37733794,ccr-2026-09-14-atm-smarca4-stk11-priority-language.md,248,no-literal-match-needs-context-review
ccr-lang-fac8f8b637c8911796f6,panel-derived TMB estimate,41511400,ccr-2026-41511400-language.md,49,no-literal-match-needs-context-review
ccr-lang-facd2d74f5fa9f6e199c,cytotoxic T-cell state,41784525,ccr-2026-09-19-supplement-language.md,557,no-literal-match-needs-context-review
ccr-lang-fad0a88d911423b00903,computational immune-state inference,38980931,ccr-2024-38980931-language.md,79,no-literal-match-needs-context-review
ccr-lang-fade5f60d1e37008c26a,high co-mutation burden,41417462,ccr-2026-09-19-supplement-language.md,723,no-literal-match-needs-context-review
ccr-lang-faeca5628f0a67ec224b,per-standard-deviation increase,41779007,ccr-2026-09-19-pending15-language.md,355,no-literal-match-needs-context-review
ccr-lang-fb01aa7d6ce64393c37b,residual uncertainty,37265412,ccr-2023-37265412-language.md,101,no-literal-match-needs-context-review
ccr-lang-fb2a3df268f0f2eaeaea,on-target kinase-domain resistance,33685866,ccr-2021-33685866-language.md,49,no-literal-match-needs-context-review
ccr-lang-fb44bf210c215b2de13a,right-censoring,41649868;41817317;41837748;42148884;42507545,ccr-2026-translational-mechanisms-fulltext-language.md,233,no-literal-match-needs-context-review
ccr-lang-fb64942c62d599abfc59,molecular responder,42059900,ccr-2026-09-19-supplement-language.md,391,no-literal-match-needs-context-review
ccr-lang-fb6e36e25d6d3bddf63a,broadly refractory kinase,33685866,ccr-2021-33685866-language.md,73,no-literal-match-needs-context-review
ccr-lang-fb8299ea6485ec381ff7,oncogenicity-informed variant classification,32709715,ccr-2026-09-14-atm-smarca4-stk11-priority-language.md,48,no-literal-match-needs-context-review
ccr-lang-fb8636861d4724903084,heavily pretreated,41649868;41817317;41837748;42148884;42507545,ccr-2026-translational-mechanisms-fulltext-language.md,91,no-literal-match-needs-context-review
ccr-lang-fb8a1f273b7d9ad2f632,receptor-ligand axis,41817317;41837748;42148884;42507545,ccr-2026-translational-mechanisms-fulltext-language.md,116,no-literal-match-needs-context-review
ccr-lang-fb9055dc0b741738e978,drug-tolerant cell population,39495173,ccr-2025-2026-09-19-intake-language.md,364,no-literal-match-needs-context-review
ccr-lang-fb9172d082cf39b7174b,background-signal subtraction,42113010,ccr-2026-09-19-pending15-language.md,735,no-literal-match-needs-context-review
ccr-lang-fba0729d47939ed05435,genotype-defined treatment population,39836411,ccr-2025-genomics-2026-09-20-language.md,547,no-literal-match-needs-context-review
ccr-lang-fba36eac7683cf387373,differential scan frequency,35511917,ccr-2022-35511917-language.md,113,no-literal-match-needs-context-review
ccr-lang-fbb2366dad15936260d8,in vivo expansion and persistence,39466024;39576208;40828417;41026583,ccr-2025-immunotherapy-fulltext-language.md,157,no-literal-match-needs-context-review
ccr-lang-fbc1b9280465f7e25949,early treatment adaptation,42059900,ccr-2026-09-19-supplement-language.md,401,no-literal-match-needs-context-review
ccr-lang-fbdd21dea92a74ec0c3c,flow-cytometric phenotyping,41649868;41837748;42148884,ccr-2026-translational-mechanisms-fulltext-language.md,187,no-literal-match-needs-context-review
ccr-lang-fbdf0e8c55bc67240887,delta radiomic feature,39670974,ccr-2025-2026-09-19-intake-language.md,233,no-literal-match-needs-context-review
ccr-lang-fbe8919c8daf064debfe,checkpoint-inhibitor rechallenge,40932352,ccr-2025-2026-09-19-intake-language.md,291,no-literal-match-needs-context-review
ccr-lang-fbfe39bb55c45928ec39,orthogonal DNA-derived estimate,38980931,ccr-2024-38980931-language.md,82,no-literal-match-needs-context-review
ccr-lang-fc029875a53535c5a0db,biologics license application,41537692;41587109;41671081;41805895;41849236;41920765;42008740;42126592;42149140;42189883;42360104;42405849;42440365;42456046;42485106;42489696;42574065,ccr-2026-immunotherapy-fulltext-language.md,308,no-literal-match-needs-context-review
ccr-lang-fc097edbb5f17a693374,dose interruption,34903582,ccr-2022-34903582-language.md,97,no-literal-match-needs-context-review
ccr-lang-fc0ccb86acca0b6720af,clonal expansion,37939140,ccr-2024-37939140-language.md,53,no-literal-match-needs-context-review
ccr-lang-fc1a8e82e4d1125678d3,patient-derived xenograft discovery,38912901,ccr-2024-38912901-language.md,42,no-literal-match-needs-context-review
ccr-lang-fc2f1645a4bbb7d8c2c6,heterogeneous expansion cohort,36378548,ccr-2023-36378548-language.md,99,no-literal-match-needs-context-review
ccr-lang-fc3dca8e54f755df80b6,immature overall-survival data,42714840,ccr-2026-09-12-supplement-language.md,130,no-literal-match-needs-context-review
ccr-lang-fc44ab6930d1d900c3d2,cross-study comparison,35144967,ccr-2022-35144967-language.md,109,no-literal-match-needs-context-review
ccr-lang-fc6ae98ececdda18d897,single-sample gene-set enrichment score,39651955,ccr-2025-clinical-2026-09-23-language.md,180,no-literal-match-needs-context-review
ccr-lang-fc832f9c137b1982513d,antigen distribution,35972732,ccr-2022-35972732-language.md,67,no-literal-match-needs-context-review
ccr-lang-fc95971e88d61a193b26,dose-limiting toxicity,38456660,ccr-2024-38456660-language.md,54,no-literal-match-needs-context-review
ccr-lang-fcae9d04d861f8e6ef3f,treatment-selection bias,36449664,ccr-2023-36449664-language.md,99,no-literal-match-needs-context-review
ccr-lang-fcb638fced95eeb789b6,partial-dependence plot,42126592;42149140;42360104;42440365;42456046;42485106;42489696,ccr-2026-immunotherapy-fulltext-language.md,230,no-literal-match-needs-context-review
ccr-lang-fcbebe7134f6142ff52d,histology-dependent heterogeneity,35144967,ccr-2022-35144967-language.md,111,no-literal-match-needs-context-review
ccr-lang-fcc4fa815f9e1420acf6,co-mutation context,42714874,ccr-2026-09-12-supplement-language.md,201,no-literal-match-needs-context-review
ccr-lang-fcdaa1c2c1fd016718fc,region-of-interest segmentation,37756581,ccr-2023-37756581-language.md,67,no-literal-match-needs-context-review
ccr-lang-fcfd3b65a5a8b253c511,tumor-cell versus immune-cell expression,37801329,ccr-2024-37801329-language.md,32,no-literal-match-needs-context-review
ccr-lang-fd22bdad579b5c4d3838,structural rearrangement,38060240,ccr-2024-38060240-language.md,30,no-literal-match-needs-context-review
ccr-lang-fd24728d830687881f44,unmeasured confounding,36913537,ccr-2023-36913537-language.md,99,no-literal-match-needs-context-review
ccr-lang-fd3ceeeaa08e75e285d2,genomic determinants,37432985,ccr-2023-37432985-language.md,53,no-literal-match-needs-context-review
ccr-lang-fd3d4fc76f4f17eb933b,positive predictive value,39561276,ccr-2025-2026-09-19-intake-language.md,177,no-literal-match-needs-context-review
ccr-lang-fd68b80ca039f08d0f5a,exploratory randomized evidence,36971777,ccr-2023-36971777-language.md,105,no-literal-match-needs-context-review
ccr-lang-fd873aae2a8cbe5c5253,proof of concept,35404402,ccr-2022-35404402-language.md,109,no-literal-match-needs-context-review
ccr-lang-fd88620cfe90fdb943b4,intention-to-treat survival analysis,40162917,ccr-2025-clinical-2026-09-23-language.md,80,no-literal-match-needs-context-review
ccr-lang-fda4767b63e16578a8dc,relapsed small-cell disease,38940666,ccr-2024-38940666-language.md,32,no-literal-match-needs-context-review
ccr-lang-fdbd405e46b06998e74f,agreement coefficient,36449664,ccr-2023-36449664-language.md,69,no-literal-match-needs-context-review
ccr-lang-fdc8e01667f9e2f5c54b,off-the-shelf potential,39466024;39576208;40828417;41026583,ccr-2025-immunotherapy-fulltext-language.md,161,no-literal-match-needs-context-review
ccr-lang-fe2b7d5a9e457b63d7d2,stage-adjusted Cox regression,33593884,ccr-2021-33593884-language.md,58,no-literal-match-needs-context-review
ccr-lang-fe3ae84f4d8c9ca93b49,unoccupied target availability,39466024;39545922;39576208;39786430;39821070;40208070;40247431;40343815;40499141;40552922;40553459;40788282;40828417;40864503;40928991;41026583;41065506,ccr-2025-immunotherapy-fulltext-language.md,122,no-literal-match-needs-context-review
ccr-lang-fe78d239d67e37795c35,germinal-center activity,41537692;41805895;41849236;41920765;42008740;42126592;42149140;42189883;42360104;42405849;42440365;42456046;42485106;42489696,ccr-2026-immunotherapy-fulltext-language.md,125,no-literal-match-needs-context-review
ccr-lang-feac74847af08a772336,pharmacodynamic-clinical dissociation,41252574,ccr-2026-09-19-batch2-language.md,206,no-literal-match-needs-context-review
ccr-lang-feafe7d75d9dbad14814,post-chemoradiotherapy consolidation,38165684,ccr-2024-38165684-language.md,31,no-literal-match-needs-context-review
ccr-lang-ff24db440b87c6ca848f,early-onset multifocal tumor initiation,33077574,ccr-2026-09-12-supplement-language.md,48,no-literal-match-needs-context-review
ccr-lang-ff27da539d29172cf7fe,read-level methylation extraction,41591979,ccr-2026-09-19-pending15-language.md,247,no-literal-match-needs-context-review
ccr-lang-ff4c1f57de4068eb3358,concordant codeletion,41649868;41817317;41837748;42148884;42507545,ccr-2026-translational-mechanisms-fulltext-language.md,81,no-literal-match-needs-context-review
ccr-lang-ff77a440fbf49a35447b,interradiographic monitoring,37233986,ccr-2023-37233986-language.md,49,no-literal-match-needs-context-review
ccr-lang-ff7b0b93225372420b34,therapeutically tractable,34261696,ccr-2021-34261696-language.md,57,no-literal-match-needs-context-review
ccr-lang-ffa70f2f5b1cecc4bae1,decision-threshold tradeoff,36595566,ccr-2023-36595566-language.md,99,no-literal-match-needs-context-review
ccr-lang-ffb4c65a922a252ef3bd,spatial transcriptomic spot,41805895;42008740;42456046,ccr-2026-immunotherapy-fulltext-language.md,145,no-literal-match-needs-context-review
ccr-lang-ffc17bc2439010fef43b,circular binary segmentation,41649868;41817317;42507545,ccr-2026-translational-mechanisms-fulltext-language.md,156,no-literal-match-needs-context-review
ccr-lang-ffe29d8588d63826f2cd,delayed hepatic toxicity,39287821,ccr-2024-39287821-language.md,51,no-literal-match-needs-context-review
ccr-lang-fffe17c1040a600a467e,Benjamini–Hochberg adjustment,35511938,ccr-2022-35511938-language.md,73,no-literal-match-needs-context-review
jto-lang-00be07ec97df7465e154,anatomic distribution at first progression,41619904,jto-2026-09-14-stk11-priority-language.md,344,no-literal-match-needs-context-review
jto-lang-0129a472756105951428,osseous-metastasis incidence,41619904,jto-2026-09-14-stk11-priority-language.md,343,no-literal-match-needs-context-review
jto-lang-01c95cf6c0baefa751f6,locus-level outcome analysis,39864548,jto-2026-09-14-stk11-priority-language.md,537,no-literal-match-needs-context-review
jto-lang-043b3b040dd5bf61158c,nonsynonymous mutations per megabase,41932614,jto-2026-09-14-stk11-priority-language.md,102,no-literal-match-needs-context-review
jto-lang-055d61827979fa0f478c,corresponding transcript abundance,39864548,jto-2026-09-14-stk11-priority-language.md,529,no-literal-match-needs-context-review
jto-lang-05b7d50da41656832799,PFS comparable to KRAS wild type,41619904,jto-2026-09-14-stk11-priority-language.md,350,no-literal-match-needs-context-review
jto-lang-0646b0e1e16fef473eda,concurrent driver event,41932614,jto-2026-09-14-stk11-priority-language.md,139,no-literal-match-needs-context-review
jto-lang-065b078d8298a4944fe7,multicenter treatment-outcome cohort,39864548,jto-2026-09-14-stk11-priority-language.md,458,no-literal-match-needs-context-review
jto-lang-0693b99c0054bde3a8b9,front-line therapeutic strategy,41932614,jto-2026-09-14-stk11-priority-language.md,174,no-literal-match-needs-context-review
jto-lang-08fb3352c97b3fc5fc15,definitive concurrent chemoradiation,41619904,jto-2026-09-14-stk11-priority-language.md,249,no-literal-match-needs-context-review
jto-lang-097870bd3144bebe89c9,targeted 425-gene panel,42409117,jto-2026-09-14-stk11-priority-language.md,692,no-literal-match-needs-context-review
jto-lang-0a39835d07780558d28c,synthetic-lethal combination strategy,42409117,jto-2026-09-14-stk11-priority-language.md,662,no-literal-match-needs-context-review
jto-lang-0bbd0baa055954502f86,screening-to-analysis flow,41932614,jto-2026-09-14-stk11-priority-language.md,128,no-literal-match-needs-context-review
jto-lang-0e21ee4365ef118fed03,risk-stratification candidate,42409117,jto-2026-09-14-stk11-priority-language.md,661,no-literal-match-needs-context-review
jto-lang-1171543da29797fb874f,domain-level prevalence,41932614,jto-2026-09-14-stk11-priority-language.md,130,no-literal-match-needs-context-review
jto-lang-14675545bbf83d5d2a75,personalized treatment approach,41619904,jto-2026-09-14-stk11-priority-language.md,276,no-literal-match-needs-context-review
jto-lang-150a438fcc4dea1d1822,distant-recurrence risk,41619904,jto-2026-09-14-stk11-priority-language.md,375,no-literal-match-needs-context-review
jto-lang-1543472c46addd6bfbb0,predictive biomarker for treatment selection,41932614,jto-2026-09-14-stk11-priority-language.md,75,no-literal-match-needs-context-review
jto-lang-18fa800c87a455147302,brain metastatic organotropism,41619904,jto-2026-09-14-stk11-priority-language.md,376,no-literal-match-needs-context-review
jto-lang-1a77f0fcccd6bccb1a88,complementary testing modalities,42409117,jto-2026-09-14-stk11-priority-language.md,756,no-literal-match-needs-context-review
jto-lang-1bcfdc895d9930b9a7e2,biomarker-informed treatment strategy,41619904,jto-2026-09-14-stk11-priority-language.md,283,no-literal-match-needs-context-review
jto-lang-1c81c904845e002c9005,reduced CD8-positive T-cell infiltration,41619904,jto-2026-09-14-stk11-priority-language.md,373,no-literal-match-needs-context-review
jto-lang-1e12e4abbe89b8c5cce7,combined-locus risk stratification,42409117,jto-2026-09-14-stk11-priority-language.md,750,no-literal-match-needs-context-review
jto-lang-1f38998e6b0cbf652d88,structural-domain codon boundary,41932614,jto-2026-09-14-stk11-priority-language.md,101,no-literal-match-needs-context-review
jto-lang-1f678a4bf2fe5372bef4,fraction of chromosomal-arm alterations,39864548,jto-2026-09-14-stk11-priority-language.md,511,no-literal-match-needs-context-review
jto-lang-1fe6a740e6413f345bcf,exon-level deletion pattern,42409117,jto-2026-09-14-stk11-priority-language.md,651,no-literal-match-needs-context-review
jto-lang-202749f8e6de89697218,selective ERBB2 tyrosine kinase inhibitor,41932614,jto-2026-09-14-stk11-priority-language.md,73,no-literal-match-needs-context-review
jto-lang-20f00a3aa2288021e37f,standardized protein-expression z score,39864548,jto-2026-09-14-stk11-priority-language.md,530,no-literal-match-needs-context-review
jto-lang-215fd05024e778f6d217,haploinsufficiency hypothesis,39864548,jto-2026-09-14-stk11-priority-language.md,559,no-literal-match-needs-context-review
jto-lang-23fc3818095bacc39733,copy-number loss identifies a clinically distinct molecular subset,39864548,jto-2026-09-14-stk11-priority-language.md,476,no-literal-match-needs-context-review
jto-lang-24d39bf5e4062567e1d4,immune-modulating therapy,39864548,jto-2026-09-14-stk11-priority-language.md,563,no-literal-match-needs-context-review
jto-lang-25add47a3b2321bbf037,co-alteration-defined Kaplan-Meier strata,41619904,jto-2026-09-14-stk11-priority-language.md,349,no-literal-match-needs-context-review
jto-lang-25e2534cbb3cd103cd97,adverse prognostic association,42409117,jto-2026-09-14-stk11-priority-language.md,749,no-literal-match-needs-context-review
jto-lang-268aa9012b21afb878b6,methylthioadenosine accumulation,42409117,jto-2026-09-14-stk11-priority-language.md,671,no-literal-match-needs-context-review
jto-lang-27e369ff3503c5b5c041,batch-normalized expression,39864548,jto-2026-09-14-stk11-priority-language.md,510,no-literal-match-needs-context-review
jto-lang-2bf98c3395d2dc494be8,clinically and genomically heterogeneous disease,41932614,jto-2026-09-14-stk11-priority-language.md,164,no-literal-match-needs-context-review
jto-lang-2c0fb0ec35727d3f0942,Bonferroni-corrected significance threshold,41932614,jto-2026-09-14-stk11-priority-language.md,107,no-literal-match-needs-context-review
jto-lang-2d25778a85a71d6eff1b,platform-dependent copy-number calling,39864548,jto-2026-09-14-stk11-priority-language.md,562,no-literal-match-needs-context-review
jto-lang-2e9255394a2c4f84747e,single-nucleotide-variant co-mutation analysis,41932614,jto-2026-09-14-stk11-priority-language.md,106,no-literal-match-needs-context-review
jto-lang-2fca3600c4aae96a1ccd,comparable to the wild-type cohort,41619904,jto-2026-09-14-stk11-priority-language.md,260,no-literal-match-needs-context-review
jto-lang-302470436bbd0d4ad578,log-rank comparison,41932614,jto-2026-09-14-stk11-priority-language.md,112,no-literal-match-needs-context-review
jto-lang-31f4fdce8057e2263571,poorly characterized deletion landscape,39864548,jto-2026-09-14-stk11-priority-language.md,449,no-literal-match-needs-context-review
jto-lang-3245007c1b4030bbeff3,raw-data reanalysis with a unified algorithm,42409117,jto-2026-09-14-stk11-priority-language.md,693,no-literal-match-needs-context-review
jto-lang-333f0430ba0346c0b15b,allelic-state comparison,39864548,jto-2026-09-14-stk11-priority-language.md,533,no-literal-match-needs-context-review
